time,barometric_pressure,humidity,temperature,irradiance
84004,30.44,102,48,1.25
83702,30.43,102,48,1.2
83405,30.43,102,48,1.22
83101,30.44,102,49,1.2
82801,30.44,102,49,1.19
82505,30.44,102,49,1.21
82202,30.44,102,49,1.21
81901,30.44,102,49,1.2
81602,30.44,102,49,1.2
81302,30.44,102,49,1.21
81001,30.45,102,49,1.21
80701,30.45,102,49,1.18
80402,30.45,102,49,1.2
80102,30.45,102,49,1.26
79805,30.45,102,49,1.19
79502,30.45,102,49,1.19
79204,30.45,102,49,1.21
78901,30.45,102,49,1.22
78603,30.45,102,49,1.23
78308,30.45,102,49,1.2
78002,30.45,102,49,1.23
77702,30.45,102,49,1.23
77401,30.45,102,49,1.23
77107,30.45,102,49,1.2
76802,30.45,102,49,1.24
76502,30.45,102,49,1.23
76202,30.45,102,49,1.19
75901,30.45,102,49,1.22
75601,30.45,102,49,1.22
75302,30.45,102,50,1.22
75002,30.45,102,50,1.21
74715,30.45,102,50,1.22
74402,30.45,102,50,1.21
74101,30.45,102,50,1.2
73801,30.44,102,50,1.24
73504,30.44,102,50,1.21
73202,30.45,102,50,1.22
72902,30.45,102,50,1.21
72607,30.44,102,50,1.24
72302,30.44,102,50,1.24
72002,30.44,102,50,1.26
71702,30.44,102,50,1.22
71402,30.44,102,50,1.24
71104,30.44,102,50,1.23
70805,30.44,102,50,1.22
70502,30.43,102,50,1.22
70202,30.43,102,50,1.23
69902,30.43,102,50,1.25
69601,30.43,102,50,1.23
69301,30.43,102,50,1.24
69002,30.43,102,50,1.19
68702,30.43,102,50,1.22
68402,30.42,102,50,1.23
68101,30.42,102,50,1.19
67801,30.42,102,50,1.22
67501,30.42,102,50,1.24
67201,30.42,102,50,1.2
66905,30.42,102,50,1.23
66601,30.42,102,50,1.22
66301,30.42,102,50,1.2
66005,30.41,102,50,1.25
65702,30.41,102,50,1.23
65404,30.41,102,50,1.21
65107,30.41,101,50,1.23
64807,30.41,101,50,1.24
64501,30.41,101,50,1.21
64208,30.41,101,50,1.74
63902,30.41,101,51,2.58
63602,30.41,101,51,4.56
63307,30.41,101,51,6.82
63005,30.41,101,51,17.2
62702,30.41,101,51,20.62
62401,30.4,101,51,22.57
62101,30.4,101,51,26.85
61802,30.4,101,51,36.45
61501,30.4,101,51,48.8
61201,30.4,101,51,52.79
60902,30.4,101,51,63.35
60605,30.4,101,51,69.48
60302,30.4,101,51,56.21
60002,30.4,101,51,63.47
59704,30.4,101,51,103.84
59405,30.39,101,51,158.19
59101,30.39,100,52,171.92
58801,30.39,100,52,129.1
58502,30.39,100,52,112.92
58207,30.39,100,52,150.78
57905,30.39,100,52,174.21
57602,30.39,100,52,179.66
57302,30.39,100,52,189.09
57001,30.39,100,52,247.96
56703,30.39,100,53,276.23
56401,30.39,100,53,219.78
56101,30.39,99,53,182.67
55801,30.39,99,54,217.18
55502,30.39,99,53,444.32
55202,30.39,99,54,196.12
54901,30.39,99,54,244.2
54607,30.39,99,54,235.93
54303,30.39,99,54,216.5
54005,30.39,99,54,322.55
53701,30.39,99,54,618.35
53408,30.39,98,54,783.62
53102,30.39,98,54,283.12
52805,30.39,98,55,244.68
52502,30.39,97,55,239.24
52201,30.39,96,55,244.67
51903,30.39,93,56,189.55
51605,30.39,90,58,503.13
51302,30.39,88,58,921.48
51002,30.39,88,57,384.01
50701,30.39,88,58,405.87
50407,30.39,87,58,804.49
50102,30.39,88,58,460.7
49805,30.39,87,58,425.26
49501,30.39,84,59,822.28
49205,30.39,86,58,812.01
48902,30.39,86,58,262.3
48605,30.4,86,58,455.81
48302,30.4,85,59,942.96
48002,30.4,84,59,817.74
47701,30.4,84,59,924.47
47403,30.4,85,59,581.32
47105,30.4,85,59,856.73
46802,30.4,86,58,862.09
46501,30.41,88,58,904.95
46203,30.41,88,58,870.06
45902,30.41,90,57,882.59
45602,30.41,91,57,927.89
45302,30.41,95,57,367.21
45004,30.41,95,56,691.88
44702,30.41,97,56,976.49
44403,30.42,97,56,981.18
44102,30.42,96,56,401.25
43802,30.42,96,56,425.22
43507,30.42,94,56,640.36
43206,30.42,94,57,449.51
42902,30.43,94,57,332.11
42602,30.43,92,57,988.98
42302,30.43,91,57,302.95
42002,30.43,91,58,1239.27
41702,30.43,90,57,1154.65
41405,30.43,89,58,225.17
41103,30.43,90,58,383.73
40802,30.44,87,59,1010.78
40502,30.44,85,59,946.16
40206,30.44,80,59,919.21
39907,30.44,81,59,853.24
39604,30.44,84,58,867.97
39303,30.44,89,58,922.11
39002,30.44,87,59,837.5
38705,30.44,81,59,905.9
38407,30.45,78,59,833.07
38102,30.45,78,60,801.12
37802,30.45,80,59,776.09
37505,30.45,81,59,766.64
37201,30.45,80,59,512.85
36901,30.45,80,59,756.48
36603,30.45,78,58,736.76
36302,30.45,77,58,721.16
36005,30.45,73,59,708.22
35705,30.45,74,58,705.91
35401,30.45,74,58,693.78
35101,30.45,77,57,665.27
34802,30.45,78,56,627.21
34502,30.45,81,56,343.41
34203,30.45,83,56,474.04
33904,30.45,84,56,537.76
33607,30.45,83,56,337.24
33301,30.45,83,56,452.37
33001,30.45,84,55,668.14
32702,30.45,86,55,568
32401,30.45,91,54,551.89
32105,30.45,96,53,532.54
31802,30.45,97,52,510.91
31501,30.45,97,51,484.52
31205,30.45,97,51,181.23
30901,30.45,98,50,434.44
30602,30.45,98,49,325.33
30301,30.45,97,49,245.66
30001,30.45,96,49,164.35
29702,30.44,94,48,148.21
29402,30.44,93,48,77.23
29101,30.44,91,48,109.62
28805,30.44,91,48,117.21
28501,30.44,92,47,159.9
28202,30.44,91,47,189.47
27903,30.44,91,46,154.07
27602,30.44,89,46,113.05
27302,30.44,88,45,86.87
27003,30.44,86,45,99.93
26702,30.44,87,44,89.35
26401,30.43,89,44,57.57
26101,30.43,93,44,44.07
25802,30.43,91,44,44.62
25502,30.43,90,45,37.54
25201,30.43,90,44,38.51
24901,30.43,91,44,27.67
24603,30.43,92,44,22.8
24304,30.42,92,44,15.07
24001,30.42,92,44,7.1
23702,30.42,91,43,4.04
23404,30.42,91,43,3.51
23102,30.42,90,43,2.07
22802,30.42,90,43,1.21
22508,30.42,90,43,1.21
22203,30.42,89,43,1.21
21901,30.42,89,43,1.2
21605,30.42,89,43,1.2
21304,30.41,89,43,1.22
21002,30.41,88,43,1.2
20701,30.41,89,43,1.22
20405,30.41,88,43,1.21
20103,30.41,84,43,1.17
19805,30.41,77,43,1.18
19501,30.41,73,42,1.21
19201,30.41,75,43,1.18
18901,30.41,76,43,1.21
18602,30.41,78,43,1.19
18304,30.4,79,43,1.18
18001,30.4,85,43,1.2
17701,30.41,89,42,1.2
17401,30.41,86,42,1.21
17103,30.41,77,42,1.2
16806,30.41,79,42,1.17
16501,30.4,82,42,1.15
16202,30.4,86,43,1.19
15902,30.4,84,43,1.17
15601,30.4,86,44,1.2
15304,30.4,88,44,1.19
15002,30.4,86,44,1.21
14703,30.4,81,44,1.2
14402,30.4,84,44,1.23
14102,30.4,85,44,1.18
13802,30.4,84,44,1.22
13503,30.4,85,44,1.17
13203,30.4,85,44,1.2
12904,30.4,87,44,1.21
12601,30.41,91,45,1.2
12302,30.41,93,45,1.18
12005,30.41,92,45,1.2
11705,30.41,91,45,1.2
11402,30.4,90,45,1.2
11101,30.4,88,44,1.21
10801,30.4,85,44,1.19
10502,30.4,86,44,1.19
10202,30.41,84,45,1.24
9904,30.41,80,45,1.21
9601,30.41,84,45,1.2
9302,30.41,89,45,1.21
9002,30.41,91,46,1.19
8702,30.41,93,46,1.21
8401,30.41,94,46,1.21
8101,30.41,93,46,1.19
7803,30.42,94,46,1.19
7501,30.42,95,46,1.2
7202,30.42,94,46,1.19
6901,30.42,94,46,1.2
6601,30.42,94,46,1.18
6301,30.42,93,45,1.19
6002,30.42,92,45,1.19
5702,30.42,89,45,1.23
5411,30.43,89,45,1.19
5102,30.43,86,45,1.22
4803,30.43,82,45,1.18
4501,30.43,78,45,1.19
4201,30.43,74,45,1.21
3902,30.43,74,45,1.17
3602,30.43,76,45,1.22
3301,30.43,76,45,1.19
3001,30.43,78,46,1.19
2702,30.43,80,46,1.21
2402,30.43,83,45,1.23
2103,30.43,85,45,1.22
1802,30.43,85,45,1.21
1502,30.43,86,46,1.2
1204,30.43,87,46,1.19
901,30.43,87,46,1.18
602,30.44,88,46,1.19
302,30.43,90,46,1.21
2,30.44,96,45,1.18
86102,30.44,100,45,1.19
85809,30.44,101,45,1.21
85501,30.44,101,45,1.2
85202,30.44,101,46,1.21
84902,30.44,101,46,1.17
84601,30.44,102,46,1.18
84301,30.44,102,46,1.2
84002,30.44,101,46,1.22
83702,30.44,101,47,1.23
83402,30.44,101,47,1.16
83101,30.44,101,47,1.24
82801,30.45,101,47,1.19
82507,30.44,101,47,1.16
82205,30.44,101,47,1.21
81902,30.44,101,47,1.22
81603,30.45,101,48,1.19
81302,30.45,101,48,1.18
81001,30.45,101,48,1.2
80708,30.44,101,48,1.17
80405,30.45,101,48,1.24
80102,30.44,101,47,1.21
79804,30.44,102,47,1.2
79505,30.44,102,47,1.18
79202,30.44,102,47,1.22
78905,30.44,102,47,1.21
78604,30.44,102,48,1.21
78302,30.44,102,48,1.21
78002,30.45,102,48,1.21
77702,30.45,102,48,1.23
77402,30.44,102,48,1.21
77102,30.44,102,48,1.22
76801,30.44,102,48,1.21
76505,30.44,102,48,1.23
76204,30.44,102,48,1.22
75904,30.44,102,48,1.18
75602,30.44,102,48,1.25
75303,30.44,102,48,1.23
75001,30.44,102,48,1.22
74702,30.44,102,48,1.22
74402,30.44,102,48,1.22
74102,30.44,102,48,1.24
73804,30.44,102,48,1.19
73503,30.44,102,48,1.21
73202,30.44,102,48,1.22
72902,30.44,102,48,1.22
72601,30.44,102,49,1.22
72301,30.44,102,49,1.25
72006,30.44,102,49,1.2
71702,30.44,102,49,1.25
71401,30.44,102,49,1.23
71102,30.44,102,49,1.22
70801,30.44,102,49,1.25
70501,30.44,102,49,1.21
70201,30.44,102,49,1.18
69902,30.44,102,49,1.21
69605,30.44,102,49,1.22
69301,30.44,102,49,1.18
69003,30.44,102,49,1.19
68703,30.44,102,49,1.21
68401,30.43,102,49,1.25
68102,30.43,102,49,1.19
67802,30.43,102,49,1.2
67502,30.43,102,49,1.2
67201,30.43,102,49,1.18
66902,30.43,102,49,1.23
66602,30.43,102,49,1.25
66301,30.43,102,49,1.23
66002,30.42,102,49,1.2
65702,30.42,102,49,1.21
65401,30.42,102,49,1.22
65102,30.41,102,49,1.24
64802,30.41,102,49,1.23
64501,30.41,102,48,1.21
64201,30.41,102,49,1.91
63901,30.41,102,49,2.69
63602,30.41,102,49,4.3
63302,30.4,102,49,8.86
63001,30.4,102,49,28.27
62702,30.4,102,50,46.69
62403,30.4,102,50,30.45
62108,30.4,102,50,25.35
61801,30.4,102,50,37.64
61502,30.4,102,50,50.33
61202,30.4,102,50,61.69
60902,30.4,102,50,58.15
60601,30.39,102,51,59.22
60301,30.4,102,51,103.46
60002,30.4,101,51,131.17
59704,30.4,101,51,93.47
59401,30.39,101,51,236.94
59101,30.39,101,51,343.54
58802,30.39,101,51,278.53
58502,30.39,101,51,189.91
58202,30.39,101,51,116.45
57901,30.39,101,51,103.85
57601,30.39,101,51,106.05
57301,30.39,101,51,139.7
57002,30.39,101,51,331.77
56702,30.39,101,51,251.52
56404,30.39,101,51,288.33
56104,30.39,101,51,309.45
55802,30.39,101,51,267.81
55505,30.39,101,51,183.62
55203,30.39,101,51,264.8
54901,30.39,101,52,132.97
54601,30.39,101,52,262.58
54305,30.39,101,52,335.75
54002,30.39,101,52,345.25
53701,30.39,101,52,249.05
53402,30.4,101,52,215.16
53102,30.39,101,53,403.1
52801,30.39,101,53,301.98
52502,30.39,101,53,405.87
52202,30.39,101,53,421.87
51901,30.39,101,53,367.12
51601,30.39,101,53,310.53
51302,30.39,100,52,526.38
51002,30.39,101,53,469.93
50701,30.39,101,53,436.43
50403,30.39,100,53,476.07
50101,30.39,100,53,348.73
49801,30.4,100,53,383.43
49506,30.4,100,53,374.74
49202,30.4,100,53,794.73
48901,30.4,100,53,453.82
48601,30.41,100,53,529.78
48306,30.41,100,53,527.35
48002,30.41,100,54,419.87
47702,30.41,100,54,415.58
47402,30.41,99,54,553.81
47101,30.41,99,54,597.86
46802,30.41,99,54,474.47
46502,30.41,98,54,719.81
46204,30.42,98,54,660.2
45901,30.41,99,53,569.97
45603,30.42,99,53,600.74
45304,30.42,98,53,299.99
45004,30.42,99,53,544.14
44702,30.42,99,53,512.92
44401,30.42,99,54,537.8
44104,30.42,99,54,614.61
43803,30.43,99,54,590.54
43503,30.43,98,54,689.97
43201,30.43,97,54,649.82
42919,30.43,96,54,377.11
42618,30.44,93,55,589.79
42318,30.44,90,57,836.93
42017,30.44,91,56,927.15
41718,30.44,91,56,898.81
41417,30.44,92,55,947.89
41119,30.44,95,55,849.5
40822,30.44,94,54,836.38
40518,30.44,93,55,516.53
40219,30.45,91,55,614.38
39918,30.45,90,56,476.1
39620,30.45,90,55,468.14
39318,30.45,90,55,974.38
39018,30.45,89,56,723.25
38717,30.45,88,56,363.54
38420,30.45,86,56,809.35
38117,30.45,87,56,799.25
37818,30.45,84,57,663.98
37518,30.46,84,58,783.26
37230,30.46,80,57,764.18
36917,30.46,82,57,753.81
36618,30.46,87,56,745.65
36319,30.46,92,54,738.73
36018,30.46,97,52,749.22
35720,30.46,97,51,734.52
35417,30.46,97,51,724.54
35118,30.46,95,51,445.92
34818,30.46,96,51,313.28
34518,30.46,97,51,234.76
34217,30.46,96,51,301.37
33920,30.46,95,51,447.29
33618,30.46,94,51,728.08
33318,30.46,93,51,740.07
33017,30.46,90,51,677.84
32720,30.46,88,51,605.59
32417,30.46,85,52,527.28
32118,30.46,85,54,568.06
31820,30.46,79,55,545.33
31517,30.46,73,54,508.02
31217,30.46,72,53,508.04
30918,30.45,67,52,484.81
30617,30.45,65,51,460.31
30318,30.45,79,50,443.41
30018,30.45,79,49,412.11
29717,30.45,86,49,391.67
29418,30.45,86,49,371.75
29119,30.45,81,48,351.95
28821,30.45,78,48,331.84
28519,30.45,81,47,309.35
28219,30.44,84,46,289.01
27917,30.44,91,46,205.44
27620,30.44,97,46,24.62
27321,30.44,101,46,23.53
27019,30.44,102,46,22.92
26720,30.44,102,46,21.85
26418,30.44,102,46,21.3
26121,30.44,102,47,20.32
25820,30.44,102,47,78.02
25520,30.44,102,47,29.91
25217,30.43,102,47,41.43
24919,30.43,102,47,12.68
24618,30.43,102,47,10.2
24317,30.43,102,47,11.93
24020,30.43,102,46,7.63
23718,30.43,102,46,5.92
23417,30.42,102,46,3.6
23117,30.42,102,47,2.28
22818,30.42,102,47,1.24
22520,30.42,102,48,1.23
22220,30.42,102,48,1.19
21917,30.42,102,48,1.26
21618,30.41,102,48,1.25
21318,30.41,102,48,1.21
21021,30.41,102,48,1.24
20720,30.41,102,48,1.22
20421,30.41,102,48,1.21
20118,30.41,102,48,1.19
19820,30.41,102,48,1.21
19518,30.41,102,48,1.19
19218,30.41,102,48,1.2
18918,30.41,102,48,1.22
18621,30.41,102,48,1.19
18322,30.41,102,48,1.21
18020,30.41,102,48,1.22
17718,30.41,102,48,1.22
17423,30.41,102,48,1.22
17123,30.4,102,48,1.22
16817,30.41,102,48,1.21
16518,30.4,102,48,1.23
16217,30.41,102,48,1.25
15920,30.4,102,49,1.2
15618,30.4,102,49,1.19
15318,30.4,102,49,1.23
15018,30.4,102,48,1.19
14717,30.41,102,48,1.21
14420,30.41,102,49,1.24
14118,30.41,102,49,1.17
13818,30.4,102,49,1.23
13517,30.4,102,49,1.21
13218,30.41,102,49,1.22
12917,30.41,102,49,1.22
12617,30.4,102,48,1.19
12318,30.41,102,48,1.23
12018,30.41,102,48,1.22
11717,30.41,102,48,1.18
11418,30.41,102,48,1.24
11121,30.41,102,48,1.22
10818,30.41,102,48,1.23
10518,30.41,102,48,1.2
10217,30.41,102,48,1.2
9917,30.41,102,48,1.2
9621,30.41,102,48,1.25
9317,30.41,102,49,1.21
9020,30.42,102,49,1.19
8718,30.42,102,48,1.19
8418,30.42,102,49,1.26
8117,30.42,102,49,1.21
7820,30.42,102,49,1.21
7518,30.42,102,49,1.2
7218,30.42,102,49,1.22
6928,30.42,102,49,1.23
6617,30.42,102,48,1.17
6321,30.43,101,48,1.22
6018,30.43,101,48,1.23
5717,30.43,101,48,1.22
5417,30.43,101,48,1.21
5118,30.44,101,48,1.2
4818,30.44,101,49,1.21
4520,30.44,101,49,1.2
4220,30.44,101,49,1.24
3918,30.44,101,49,1.23
3618,30.44,101,50,1.23
3320,30.44,101,50,1.21
3020,30.44,101,50,1.22
2721,30.44,101,50,1.23
2418,30.44,101,50,1.22
2118,30.44,101,50,1.22
1817,30.44,101,50,1.25
1517,30.44,101,50,1.2
1222,30.44,101,50,1.22
918,30.44,101,50,1.22
618,30.44,101,50,1.21
18,30.44,101,50,1.2
86118,30.45,101,50,1.24
85820,30.45,101,50,1.23
85520,30.45,101,50,1.23
85220,30.45,101,50,1.22
84918,30.45,101,50,1.21
84617,30.45,101,50,1.22
84317,30.45,100,50,1.22
84017,30.45,100,50,1.21
83718,30.46,100,50,1.22
83419,30.46,100,50,1.22
83121,30.46,100,50,1.21
82820,30.46,100,50,1.22
82521,30.46,100,50,1.22
82218,30.46,100,50,1.21
81917,30.46,100,50,1.23
81618,30.46,100,50,1.22
81324,30.47,100,50,1.22
81021,30.47,99,50,1.22
80717,30.47,99,50,1.22
80417,30.47,99,50,1.2
80120,30.47,99,50,1.22
79818,30.47,98,49,1.22
79517,30.47,98,49,1.2
79217,30.47,97,49,1.26
78918,30.47,97,49,1.22
78618,30.47,95,49,1.22
78317,30.47,95,49,1.22
78018,30.47,95,48,1.23
77721,30.47,91,48,1.23
77420,30.47,90,49,1.2
77118,30.46,88,48,1.24
76818,30.46,94,49,1.21
76517,30.46,96,49,1.21
76220,30.47,96,48,1.2
75918,30.46,97,48,1.24
75619,30.46,97,48,1.22
75320,30.46,97,48,1.23
75018,30.46,97,48,1.25
74721,30.46,97,48,1.2
74418,30.46,97,48,1.23
74117,30.46,97,48,1.23
73817,30.46,96,48,1.22
73518,30.46,97,48,1.23
73218,30.46,98,48,1.21
72920,30.46,97,48,1.2
72620,30.46,97,48,1.2
72319,30.46,96,48,1.22
72018,30.45,95,48,1.21
71718,30.45,95,48,1.24
71418,30.45,96,48,1.22
71118,30.45,95,48,1.2
70818,30.45,95,48,1.21
70517,30.45,96,48,1.23
70220,30.44,97,48,1.22
69918,30.44,97,48,1.22
69618,30.44,97,48,1.21
69317,30.44,96,48,1.21
69017,30.44,95,48,1.21
68718,30.44,93,48,1.22
68420,30.44,92,48,1.24
68118,30.43,89,48,1.22
67818,30.43,89,48,1.24
67518,30.43,91,48,1.24
67221,30.43,93,48,1.2
66921,30.43,94,48,1.21
66618,30.43,94,48,1.22
66318,30.43,94,48,1.2
66017,30.43,94,48,1.22
65717,30.43,94,48,1.23
65418,30.43,93,48,1.24
65117,30.43,93,48,1.24
64817,30.43,92,48,1.24
64518,30.43,92,48,1.24
64218,30.42,92,48,1.78
63919,30.43,90,49,2.84
63617,30.42,89,49,5.9
63320,30.43,87,49,11.68
63020,30.42,87,49,15.09
62718,30.42,88,50,17.69
62421,30.42,86,50,25.53
62119,30.42,87,50,42.78
61820,30.42,86,50,54.21
61517,30.42,85,50,54.41
61221,30.42,85,50,56.1
60918,30.42,85,50,74.48
60617,30.42,84,50,102.35
60317,30.42,84,50,104.33
60019,30.42,83,50,93.91
59718,30.41,83,51,105.87
59418,30.41,81,51,128.39
59119,30.41,82,51,169.13
58818,30.41,81,51,214.35
58517,30.41,80,51,265.15
58217,30.41,80,52,382.34
57918,30.41,78,51,337.01
57620,30.41,75,51,263.26
57345,30.41,74,51,242.05
57021,30.41,74,51,235.57
56717,30.41,76,52,230.31
56417,30.41,75,52,241.46
56117,30.4,72,52,276.73
55818,30.41,64,52,289.74
55520,30.41,74,53,304.11
55218,30.41,73,53,294.76
54917,30.4,67,54,330.98
54617,30.41,70,54,266.76
54318,30.4,71,55,551.83
54017,30.41,64,54,573.07
53718,30.41,63,55,537.68
53417,30.4,69,55,643.57
53117,30.4,65,55,473.29
52818,30.41,64,56,513.21
52519,30.4,66,56,771.67
52217,30.41,60,56,842.92
51917,30.4,63,56,761.4
51618,30.41,60,56,787.36
51319,30.4,62,56,769.58
51018,30.4,58,56,783.91
50724,30.4,64,56,795.07
50417,30.41,61,55,706.39
50118,30.41,61,55,815.14
49821,30.41,62,55,844.54
49518,30.41,63,54,827.95
49223,30.41,64,55,483.2
48917,30.41,69,55,704.87
48621,30.41,71,55,674.92
48318,30.41,66,55,891.56
48018,30.42,68,55,848.58
47717,30.42,70,55,906.16
47418,30.42,63,55,904.27
47117,30.42,69,54,873.1
46818,30.42,66,54,481
46523,30.42,67,55,660.2
46217,30.42,71,54,960.54
45918,30.42,72,54,784.39
45618,30.42,71,54,943.47
45317,30.43,68,55,455.55
45020,30.43,65,55,549.38
44717,30.43,54,55,638.4
44417,30.43,57,55,969.11
44120,30.43,59,55,913.21
43820,30.44,58,55,836.62
43518,30.44,62,55,848.52
43218,30.44,60,56,807.52
42920,30.44,55,56,746.21
42620,30.44,54,56,970.43
42321,30.44,51,56,766.25
42018,30.45,58,55,982.09
41721,30.45,58,55,951.05
41421,30.45,60,55,922.44
41120,30.45,53,55,917.97
40820,30.45,54,55,916.77
40518,30.45,56,55,879.78
40218,30.45,57,54,830.5
39920,30.45,61,54,858.54
39620,30.45,62,54,766.34
39318,30.45,67,53,815.06
39018,30.45,51,53,761.86
38718,30.45,62,53,747.56
38421,30.45,65,53,793.65
38117,30.46,66,53,726.12
37817,30.46,73,52,740.21
37524,30.46,72,53,750.59
37217,30.46,72,53,783.05
36918,30.46,76,53,764.03
36618,30.46,74,53,670.02
36318,30.46,75,52,738.16
36018,30.46,71,53,679.71
35718,30.46,67,53,639.3
35417,30.45,61,53,619.77
35120,30.46,65,53,405.61
34818,30.46,62,54,592.75
34518,30.46,59,54,620.91
34221,30.46,52,55,717.7
33918,30.46,47,55,551.67
33618,30.46,53,55,545.51
33317,30.45,41,55,535.51
33018,30.45,40,56,438.87
32721,30.45,40,55,409.38
32418,30.45,43,55,480.52
32117,30.45,47,55,425.08
31817,30.45,45,55,419.02
31517,30.45,42,55,431.73
31217,30.44,46,54,608.86
30917,30.44,54,54,563.04
30618,30.44,53,54,523.62
30317,30.44,40,54,356.26
30017,30.44,38,54,208.27
29718,30.44,38,55,200.73
29418,30.44,37,55,433.36
29119,30.43,37,54,469.34
28818,30.43,36,54,418.32
28518,30.43,34,53,372.13
28218,30.43,34,52,324.23
27917,30.43,23,52,260.56
27618,30.43,25,51,64.07
27318,30.43,28,50,50.5
27017,30.43,27,50,46.09
26717,30.43,24,50,43.06
26421,30.43,25,49,38.02
26120,30.43,26,49,32.42
25817,30.43,26,48,28.79
25518,30.43,26,48,27.04
25218,30.43,27,49,25.09
24917,30.43,25,48,21.68
24617,30.43,26,48,17.18
24318,30.43,26,48,13.14
24019,30.43,26,48,10.5
23717,30.42,27,48,7.68
23418,30.42,27,48,5.33
23118,30.42,27,48,3.04
22817,30.42,27,47,1.65
22518,30.42,28,47,1.2
22218,30.42,28,47,1.16
21918,30.41,28,47,1.22
21617,30.41,28,47,1.22
21317,30.41,29,47,1.19
21018,30.41,29,47,1.21
20718,30.41,30,47,1.24
20418,30.41,30,46,1.17
20117,30.41,31,46,1.2
19818,30.41,32,46,1.2
19522,30.41,33,46,1.23
19248,30.4,34,46,1.19
18918,30.4,36,45,1.18
18623,30.4,38,45,1.2
18320,30.4,40,45,1.21
18018,30.4,43,44,1.19
17717,30.4,47,44,1.21
17420,30.4,58,44,1.2
17118,30.4,59,44,1.19
16819,30.4,64,44,1.2
16518,30.4,64,44,1.21
16217,30.4,57,44,1.21
15918,30.4,57,44,1.21
15617,30.4,61,44,1.23
15320,30.4,63,45,1.2
15018,30.4,60,44,1.19
14717,30.4,55,44,1.2
14421,30.4,53,44,1.22
14117,30.4,52,44,1.18
13818,30.4,53,44,1.2
13518,30.4,58,44,1.19
13220,30.4,60,44,1.19
12917,30.4,62,44,1.26
12618,30.4,59,44,1.21
12317,30.4,57,44,1.21
12020,30.4,51,44,1.2
11717,30.4,50,44,1.21
11417,30.4,49,44,1.21
11118,30.4,51,44,1.19
10818,30.4,51,44,1.19
10517,30.4,53,44,1.2
10218,30.4,55,44,1.21
9918,30.4,57,43,1.23
9617,30.4,58,43,1.21
9317,30.4,61,43,1.19
9018,30.4,64,43,1.21
8717,30.41,63,44,1.2
8417,30.41,65,44,1.21
8118,30.41,68,44,1.18
7818,30.41,72,44,1.17
7518,30.41,75,44,1.2
7217,30.41,79,44,1.19
6917,30.41,88,44,1.2
6618,30.41,89,44,1.2
6318,30.41,98,45,1.2
6020,30.42,99,45,1.19
5718,30.42,99,45,1.22
5418,30.42,99,45,1.2
5117,30.42,99,46,1.2
4818,30.42,99,46,1.17
4518,30.42,99,46,1.22
4218,30.42,99,46,1.22
3923,30.43,99,46,1.22
3617,30.43,99,47,1.22
3318,30.43,99,47,1.21
3017,30.43,99,47,1.21
2720,30.43,99,47,1.2
2420,30.43,98,47,1.22
2117,30.43,98,47,1.16
1818,30.43,98,47,1.22
1518,30.43,97,47,1.17
1218,30.43,95,47,1.2
918,30.43,94,47,1.25
618,30.43,92,46,1.23
320,30.43,91,46,1.22
18,30.44,89,46,1.23
86122,30.44,87,46,1.21
85824,30.44,86,46,1.24
85518,30.44,84,46,1.17
85220,30.44,82,46,1.24
84921,30.44,73,45,1.22
84617,30.44,65,45,1.21
84318,30.44,66,45,1.21
84018,30.44,72,45,1.2
83717,30.44,79,45,1.22
83418,30.44,85,45,1.21
83121,30.44,97,45,1.21
82820,30.45,99,46,1.21
82518,30.45,99,47,1.24
82219,30.44,99,47,1.24
81920,30.45,99,47,1.2
81617,30.44,99,47,1.21
81317,30.45,98,48,1.23
81018,30.44,98,48,1.21
80717,30.44,98,48,1.23
80417,30.44,97,48,1.23
80117,30.44,97,47,1.2
79817,30.44,96,47,1.24
79517,30.44,96,47,1.21
79218,30.44,95,48,1.21
78917,30.44,95,48,1.23
78617,30.44,95,48,1.21
78318,30.44,95,47,1.22
78018,30.44,94,47,1.21
77718,30.43,94,47,1.2
77417,30.43,94,47,1.2
77130,30.43,93,48,1.22
76817,30.43,93,48,1.19
76520,30.43,92,48,1.21
76218,30.43,91,48,1.22
75918,30.43,92,48,1.21
75618,30.43,92,48,1.25
75317,30.43,92,48,1.23
75020,30.43,92,48,1.23
74717,30.43,92,48,1.22
74420,30.43,92,48,1.21
74118,30.43,93,48,1.24
73817,30.43,93,48,1.22
73518,30.43,92,48,1.22
73219,30.43,89,48,1.23
72919,30.43,87,48,1.22
72617,30.43,82,48,1.23
72317,30.43,78,48,1.23
72018,30.43,75,48,1.23
71718,30.43,72,48,1.22
71421,30.43,72,48,1.23
71120,30.42,69,48,1.23
70818,30.42,73,47,1.22
70517,30.42,75,47,1.24
70220,30.42,75,48,1.23
69920,30.42,76,47,1.21
69617,30.42,81,47,1.23
69320,30.42,82,47,1.19
69018,30.42,81,47,1.18
68717,30.42,89,47,1.19
68420,30.42,89,47,1.2
68124,30.42,89,47,1.23
67818,30.42,88,47,1.22
67518,30.42,89,47,1.22
67219,30.42,91,48,1.2
66919,30.41,90,49,1.22
66620,30.41,87,49,1.2
66320,30.41,83,50,1.2
66017,30.41,82,50,1.19
65719,30.41,84,50,1.23
65417,30.41,87,50,1.21
65118,30.41,85,50,1.19
64817,30.41,85,50,1.2
64517,30.41,82,50,1.25
64221,30.41,78,51,1.84
63918,30.41,71,51,2.92
63619,30.41,67,51,5.05
